id,verb_id,tense,person,pronoun,is_regular,correct_stem,correct_ending,distractor_stems,distractor_endings,aux_stem,aux_ending,distractor_aux_stems,distractor_aux_endings,rule_summary,explanation_translations
d2c308a0-076d-49ce-90e3-5719c60aec87,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Imparfait,tu,tu,TRUE,finiss,ais,"{""fin"",""finir"",""fini""}","{""ait"",""as"",""ois""}",,,,,Simple tense; regular -ir verb stem 'finiss-' + ending 'ais'.,"{""en"":""For 'tu', the Imperfect takes the extended stem 'finiss-' and adds 'ais'."",""zh"":""对于 'tu'，未完成过去时使用扩展词根 'finiss-' 并加上 'ais'。"",""ja"":""'tu'の半過去は拡張語幹'finiss-'に'ais'を加えます。"",""fr"":""Pour 'tu', l'imparfait prend le radical étendu 'finiss-' et ajoute 'ais'.""}"
fe42226b-0626-4344-b793-f8b84072b8ad,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Imparfait,il,il,TRUE,finiss,ait,"{""fin"",""finir"",""fini""}","{""ais"",""a"",""it""}",,,,,Simple tense; regular -ir verb stem 'finiss-' + ending 'ait'.,"{""en"":""The Imperfect ending for 'il' is 'ait', attached to the stem 'finiss-'."",""zh"":""'il' 的未完成过去时词尾是 'ait'，加在词根 'finiss-' 后。"",""ja"":""'il'の半過去の語尾は'ait'で、語幹'finiss-'につきます。"",""fr"":""La terminaison de l'imparfait pour 'il' est 'ait', attachée au radical 'finiss-'.""}"
aa343057-31ed-476e-bfbe-4f79fa845d08,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Imparfait,elle,elle,TRUE,finiss,ait,"{""fin"",""finir"",""fini""}","{""ais"",""a"",""it""}",,,,,Simple tense; regular -ir verb stem 'finiss-' + ending 'ait'.,"{""en"":""Identical to 'il', 'elle' uses the stem 'finiss-' plus the ending 'ait'."",""zh"":""与 'il' 相同，'elle' 使用词根 'finiss-' 加上词尾 'ait'。"",""ja"":""'il'と同様に、'elle'は語幹'finiss-'に語尾'ait'を加えます。"",""fr"":""Identique à 'il', 'elle' utilise le radical 'finiss-' plus la terminaison 'ait'.""}"
21ddb3f8-0b50-4060-afdc-03eadd99b4cb,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Imparfait,nous,nous,TRUE,finiss,ions,"{""fin"",""finir"",""fini""}","{""ons"",""iez"",""aient""}",,,,,Simple tense; regular -ir verb stem 'finiss-' + ending 'ions'.,"{""en"":""For 'nous' in the Imperfect, add 'ions' to the stem 'finiss-'."",""zh"":""未完成过去时中，'nous' 在词根 'finiss-' 后加上 'ions'。"",""ja"":""半過去の'nous'では、語幹'finiss-'に'ions'を加えます。"",""fr"":""Pour 'nous' à l'imparfait, ajoutez 'ions' au radical 'finiss-'.""}"
5540aef8-43e9-4281-9cfd-5eddd241b932,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Imparfait,vous,vous,TRUE,finiss,iez,"{""fin"",""finir"",""fini""}","{""ez"",""ions"",""aient""}",,,,,Simple tense; regular -ir verb stem 'finiss-' + ending 'iez'.,"{""en"":""The ending for 'vous' in the Imperfect is 'iez', combined with 'finiss-'."",""zh"":""未完成过去时 'vous' 的词尾是 'iez'，与 'finiss-' 结合。"",""ja"":""半過去の'vous'の語尾は'iez'で、'finiss-'と組み合わせます。"",""fr"":""La terminaison pour 'vous' à l'imparfait est 'iez', combinée avec 'finiss-'.""}"
db4df04b-0128-42cb-9b11-1559a06e49cd,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Imparfait,ils,ils,TRUE,finiss,aient,"{""fin"",""finir"",""fini""}","{""ent"",""ont"",""a""}",,,,,Simple tense; regular -ir verb stem 'finiss-' + ending 'aient'.,"{""en"":""For 'ils', the Imperfect ending is 'aient' added to the stem 'finiss-'."",""zh"":""对于 'ils'，未完成过去时词尾是 'aient'，加在词根 'finiss-' 后。"",""ja"":""'ils'の半過去の語尾は'aient'で、語幹'finiss-'に加えます。"",""fr"":""Pour 'ils', la terminaison de l'imparfait est 'aient' ajoutée au radical 'finiss-'.""}"
6f3dacff-d74d-4be5-bec8-90355595a6f2,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Imparfait,elles,elles,TRUE,finiss,aient,"{""fin"",""finir"",""fini""}","{""ent"",""ont"",""a""}",,,,,Simple tense; regular -ir verb stem 'finiss-' + ending 'aient'.,"{""en"":""For 'elles', use the stem 'finiss-' and the ending 'aient'."",""zh"":""对于 'elles'，使用词根 'finiss-' 和词尾 'aient'。"",""ja"":""'elles'では、語幹'finiss-'と語尾'aient'を使います。"",""fr"":""Pour 'elles', utilisez le radical 'finiss-' et la terminaison 'aient'.""}"
731ef965-33ba-4aea-be1e-5ac411d05d70,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Futur Simple,je,je,TRUE,finir,ai,"{""fin"",""finiss"",""fini""}","{""ais"",""as"",""a""}",,,,,Simple tense; regular -ir verb stem (infinitive) 'finir-' + ending 'ai'.,"{""en"":""The Future Simple uses the infinitive 'finir' as the stem. Add 'ai' for 'je'."",""zh"":""简单将来时使用不定式 'finir' 作为词根。'je' 加上 'ai'。"",""ja"":""単純未来は不定詞'finir'を語幹として使います。'je'には'ai'を加えます。"",""fr"":""Le futur simple utilise l'infinitif 'finir' comme radical. Ajoutez 'ai' pour 'je'.""}"
9966b6b6-3659-456f-8648-af06f11cf01a,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Futur Simple,tu,tu,TRUE,finir,as,"{""fin"",""finiss"",""fini""}","{""a"",""es"",""ai""}",,,,,Simple tense; regular -ir verb stem (infinitive) 'finir-' + ending 'as'.,"{""en"":""For 'tu' in the Future Simple, append 'as' to the infinitive stem 'finir'."",""zh"":""将来时中，对于 'tu'，在不定式词根 'finir' 后附加 'as'。"",""ja"":""単純未来の'tu'では、不定詞語幹'finir'に'as'を付けます。"",""fr"":""Pour 'tu' au futur simple, ajoutez 'as' au radical infinitif 'finir'.""}"
1c09ba65-897c-4a74-9975-1848a13cd0b8,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Futur Simple,il,il,TRUE,finir,a,"{""fin"",""finiss"",""fini""}","{""as"",""ai"",""e""}",,,,,Simple tense; regular -ir verb stem (infinitive) 'finir-' + ending 'a'.,"{""en"":""The Future Simple ending for 'il' is 'a', added to 'finir'."",""zh"":""'il' 的简单将来时词尾是 'a'，加在 'finir' 后。"",""ja"":""'il'の単純未来の語尾は'a'で、'finir'に加えます。"",""fr"":""La terminaison du futur simple pour 'il' est 'a', ajoutée à 'finir'.""}"
02b5ed25-8a45-40b8-b53a-8645ebf1251d,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Futur Simple,elle,elle,TRUE,finir,a,"{""fin"",""finiss"",""fini""}","{""as"",""ai"",""e""}",,,,,Simple tense; regular -ir verb stem (infinitive) 'finir-' + ending 'a'.,"{""en"":""For 'elle', use the infinitive 'finir' plus the ending 'a'."",""zh"":""对于 'elle'，使用不定式 'finir' 加上词尾 'a'。"",""ja"":""'elle'では、不定詞'finir'に語尾'a'を加えます。"",""fr"":""Pour 'elle', utilisez l'infinitif 'finir' plus la terminaison 'a'.""}"
bfddb787-43b4-4ea2-b645-5d59cad68aa8,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Futur Simple,nous,nous,TRUE,finir,ons,"{""fin"",""finiss"",""fini""}","{""ez"",""ont"",""ions""}",,,,,Simple tense; regular -ir verb stem (infinitive) 'finir-' + ending 'ons'.,"{""en"":""For 'nous' in the Future Simple, add 'ons' to 'finir'."",""zh"":""将来时中，'nous' 在 'finir' 后加上 'ons'。"",""ja"":""単純未来の'nous'では、'finir'に'ons'を加えます。"",""fr"":""Pour 'nous' au futur simple, ajoutez 'ons' à 'finir'.""}"
cf720876-4441-45c6-a334-507c419288e1,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Futur Simple,vous,vous,TRUE,finir,ez,"{""fin"",""finiss"",""fini""}","{""ons"",""ont"",""iez""}",,,,,Simple tense; regular -ir verb stem (infinitive) 'finir-' + ending 'ez'.,"{""en"":""For 'vous', combine the infinitive 'finir' with the ending 'ez'."",""zh"":""对于 'vous'，将不定式 'finir' 与词尾 'ez' 结合。"",""ja"":""'vous'では、不定詞'finir'と語尾'ez'を組み合わせます。"",""fr"":""Pour 'vous', combinez l'infinitif 'finir' avec la terminaison 'ez'.""}"
1d3e2f9e-9388-4fd7-8c44-c2eb2a77d065,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Futur Simple,ils,ils,TRUE,finir,ont,"{""fin"",""finiss"",""fini""}","{""ent"",""ez"",""ons""}",,,,,Simple tense; regular -ir verb stem (infinitive) 'finir-' + ending 'ont'.,"{""en"":""For 'ils', the Future Simple ending is 'ont', attached to 'finir'."",""zh"":""对于 'ils'，简单将来时词尾是 'ont'，加在 'finir' 后。"",""ja"":""'ils'の単純未来の語尾は'ont'で、'finir'につきます。"",""fr"":""Pour 'ils', la terminaison du futur simple est 'ont', attachée à 'finir'.""}"
fae9052b-141f-4896-bf00-7d8da1ae01ad,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Futur Simple,elles,elles,TRUE,finir,ont,"{""fin"",""finiss"",""fini""}","{""ent"",""ez"",""ons""}",,,,,Simple tense; regular -ir verb stem (infinitive) 'finir-' + ending 'ont'.,"{""en"":""Identical to 'ils', 'elles' uses the stem 'finir' and ending 'ont'."",""zh"":""与 'ils' 相同，'elles' 使用词根 'finir' 和词尾 'ont'。"",""ja"":""'ils'と同様に、'elles'は語幹'finir'と語尾'ont'を使います。"",""fr"":""Identique à 'ils', 'elles' utilise le radical 'finir' et la terminaison 'ont'.""}"
b0248532-d93e-41e5-a93e-81c48f8128e9,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Conditionnel Présent,je,je,TRUE,finir,ais,"{""fin"",""finiss"",""fini""}","{""ai"",""as"",""ois""}",,,,,Simple tense; infinitive stem 'finir-' + Imperfect ending 'ais'.,"{""en"":""The Conditional uses the infinitive stem 'finir' and the Imperfect ending 'ais' for 'je'."",""zh"":""条件式使用不定式词根 'finir' 和未完成过去时词尾 'ais'（对于 'je'）。"",""ja"":""条件法は不定詞語幹'finir'と、'je'に対する半過去の語尾'ais'を使います。"",""fr"":""Le conditionnel utilise le radical infinitif 'finir' et la terminaison de l'imparfait 'ais' pour 'je'.""}"
b4c7ce81-00cb-4ed5-a331-d4f0dfb4ba75,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Conditionnel Présent,tu,tu,TRUE,finir,ais,"{""fin"",""finiss"",""fini""}","{""as"",""ai"",""ois""}",,,,,Simple tense; infinitive stem 'finir-' + Imperfect ending 'ais'.,"{""en"":""For 'tu', the Conditional adds 'ais' to the infinitive stem 'finir'."",""zh"":""对于 'tu'，条件式在不定式词根 'finir' 后加上 'ais'。"",""ja"":""'tu'の条件法では、不定詞語幹'finir'に'ais'を加えます。"",""fr"":""Pour 'tu', le conditionnel ajoute 'ais' au radical infinitif 'finir'.""}"
da10c1fc-093f-4004-94a6-8580014f4155,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Conditionnel Présent,il,il,TRUE,finir,ait,"{""fin"",""finiss"",""fini""}","{""a"",""ais"",""it""}",,,,,Simple tense; infinitive stem 'finir-' + Imperfect ending 'ait'.,"{""en"":""For 'il', the ending is 'ait', attached to 'finir'."",""zh"":""对于 'il'，词尾是 'ait'，加在 'finir' 后。"",""ja"":""'il'の語尾は'ait'で、'finir'につきます。"",""fr"":""Pour 'il', la terminaison est 'ait', attachée à 'finir'.""}"
4b6185fb-d18a-42bf-8c3e-ae48ec15e72d,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Conditionnel Présent,elle,elle,TRUE,finir,ait,"{""fin"",""finiss"",""fini""}","{""a"",""ais"",""it""}",,,,,Simple tense; infinitive stem 'finir-' + Imperfect ending 'ait'.,"{""en"":""Same as 'il', 'elle' takes the stem 'finir' and adds 'ait'."",""zh"":""与 'il' 相同，'elle' 使用词根 'finir' 并加上 'ait'。"",""ja"":""'il'と同様に、'elle'は語幹'finir'に'ait'を加えます。"",""fr"":""Comme pour 'il', 'elle' prend le radical 'finir' et ajoute 'ait'.""}"
85b8d0bf-7f03-490d-8a29-d858720fc90a,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Conditionnel Présent,nous,nous,TRUE,finir,ions,"{""fin"",""finiss"",""fini""}","{""ons"",""iez"",""ais""}",,,,,Simple tense; infinitive stem 'finir-' + Imperfect ending 'ions'.,"{""en"":""For 'nous', the Conditional ending is 'ions' added to 'finir'."",""zh"":""对于 'nous'，条件式词尾是 'ions'，加在 'finir' 后。"",""ja"":""'nous'の条件法の語尾は'ions'で、'finir'に加えます。"",""fr"":""Pour 'nous', la terminaison du conditionnel est 'ions' ajoutée à 'finir'.""}"
3fd33d3c-b7b6-4cbe-9a8d-3bf97d01cf11,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Conditionnel Présent,vous,vous,TRUE,finir,iez,"{""fin"",""finiss"",""fini""}","{""ez"",""ions"",""ais""}",,,,,Simple tense; infinitive stem 'finir-' + Imperfect ending 'iez'.,"{""en"":""For 'vous', combine 'finir' with the ending 'iez'."",""zh"":""对于 'vous'，将 'finir' 与词尾 'iez' 结合。"",""ja"":""'vous'では、'finir'に語尾'iez'を組み合わせます。"",""fr"":""Pour 'vous', combinez 'finir' avec la terminaison 'iez'.""}"
3f4da2ac-4990-41c5-84bc-78d574dca32e,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Conditionnel Présent,ils,ils,TRUE,finir,aient,"{""fin"",""finiss"",""fini""}","{""ont"",""ent"",""ais""}",,,,,Simple tense; infinitive stem 'finir-' + Imperfect ending 'aient'.,"{""en"":""For 'ils', the Conditional ending is 'aient' attached to the stem 'finir'."",""zh"":""对于 'ils'，条件式词尾是 'aient'，加在词根 'finir' 后。"",""ja"":""'ils'の条件法の語尾は'aient'で、語幹'finir'につきます。"",""fr"":""Pour 'ils', la terminaison du conditionnel est 'aient' attachée au radical 'finir'.""}"
c80f306e-da6c-471c-9c15-6e527e4456be,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Conditionnel Présent,elles,elles,TRUE,finir,aient,"{""fin"",""finiss"",""fini""}","{""ont"",""ent"",""ais""}",,,,,Simple tense; infinitive stem 'finir-' + Imperfect ending 'aient'.,"{""en"":""For 'elles', use the stem 'finir' and the ending 'aient'."",""zh"":""对于 'elles'，使用词根 'finir' 和词尾 'aient'。"",""ja"":""'elles'では、語幹'finir'と語尾'aient'を使います。"",""fr"":""Pour 'elles', utilisez le radical 'finir' et la terminaison 'aient'.""}"
e6b6890b-e7dd-465b-a2a8-74fc0d3bf480,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Subjonctif Présent,je,Que je,TRUE,finiss,e,"{""fin"",""finir"",""fini""}","{""es"",""is"",""it""}",,,,,Simple tense; stem 'finiss-' + ending 'e'.,"{""en"":""The Subjunctive uses the stem 'finiss-' for 'je', adding the ending 'e'."",""zh"":""虚拟式中 'je' 使用词根 'finiss-' 并加上词尾 'e'。"",""ja"":""接続法では、'je'に対して語幹'finiss-'を使い、語尾'e'を加えます。"",""fr"":""Le subjonctif utilise le radical 'finiss-' pour 'je', en ajoutant la terminaison 'e'.""}"
b56854e2-93bf-41c3-a347-1a3ac5a61fbf,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Subjonctif Présent,tu,Que tu,TRUE,finiss,es,"{""fin"",""finir"",""fini""}","{""e"",""is"",""ez""}",,,,,Simple tense; stem 'finiss-' + ending 'es'.,"{""en"":""For 'tu', the Subjunctive ending is 'es' attached to 'finiss-'."",""zh"":""对于 'tu'，虚拟式词尾是 'es'，加在 'finiss-' 后。"",""ja"":""'tu'の接続法の語尾は'es'で、'finiss-'につきます。"",""fr"":""Pour 'tu', la terminaison du subjonctif est 'es' attachée à 'finiss-'.""}"
03ab809d-1c65-4b9f-9638-6ee7c3e7720b,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Subjonctif Présent,il,Qu'il,TRUE,finiss,e,"{""fin"",""finir"",""fini""}","{""es"",""it"",""at""}",,,,,Simple tense; stem 'finiss-' + ending 'e'.,"{""en"":""For 'il', the Subjunctive ending is 'e' added to 'finiss-'."",""zh"":""对于 'il'，虚拟式词尾是 'e'，加在 'finiss-' 后。"",""ja"":""'il'の接続法の語尾は'e'で、'finiss-'に加えます。"",""fr"":""Pour 'il', la terminaison du subjonctif est 'e' ajoutée à 'finiss-'.""}"
bcd803f1-c7b3-4ade-9466-932e0c541a47,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Subjonctif Présent,elle,Qu'elle,TRUE,finiss,e,"{""fin"",""finir"",""fini""}","{""es"",""it"",""at""}",,,,,Simple tense; stem 'finiss-' + ending 'e'.,"{""en"":""For 'elle', use 'finiss-' plus the ending 'e'."",""zh"":""对于 'elle'，使用 'finiss-' 加上词尾 'e'。"",""ja"":""'elle'では、'finiss-'に語尾'e'を加えます。"",""fr"":""Pour 'elle', utilisez 'finiss-' plus la terminaison 'e'.""}"
9165fc93-ce4d-4647-afea-c2b52ff93a1d,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Subjonctif Présent,nous,Que nous,TRUE,finiss,ions,"{""fin"",""finir"",""fini""}","{""ons"",""iez"",""ent""}",,,,,Simple tense; stem 'finiss-' + ending 'ions'.,"{""en"":""For 'nous', the Subjunctive uses the stem 'finiss-' and ending 'ions'."",""zh"":""对于 'nous'，虚拟式使用词根 'finiss-' 和词尾 'ions'。"",""ja"":""'nous'の接続法では、語幹'finiss-'と語尾'ions'を使います。"",""fr"":""Pour 'nous', le subjonctif utilise le radical 'finiss-' et la terminaison 'ions'.""}"
47dbf0d2-28a5-4e62-87c4-8b397eb181f7,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Subjonctif Présent,vous,Que vous,TRUE,finiss,iez,"{""fin"",""finir"",""fini""}","{""ez"",""ions"",""ent""}",,,,,Simple tense; stem 'finiss-' + ending 'iez'.,"{""en"":""For 'vous', combine 'finiss-' with the ending 'iez'."",""zh"":""对于 'vous'，将 'finiss-' 与词尾 'iez' 结合。"",""ja"":""'vous'では、'finiss-'と語尾'iez'を組み合わせます。"",""fr"":""Pour 'vous', combinez 'finiss-' avec la terminaison 'iez'.""}"
a8623575-fb55-48ea-a433-4b8012e1d073,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Subjonctif Présent,ils,Qu'ils,TRUE,finiss,ent,"{""fin"",""finir"",""fini""}","{""e"",""ont"",""ions""}",,,,,Simple tense; stem 'finiss-' + ending 'ent'.,"{""en"":""For 'ils', the Subjunctive ending is 'ent' added to 'finiss-'."",""zh"":""对于 'ils'，虚拟式词尾是 'ent'，加在 'finiss-' 后。"",""ja"":""'ils'の接続法の語尾は'ent'で、'finiss-'に加えます。"",""fr"":""Pour 'ils', la terminaison du subjonctif est 'ent' ajoutée à 'finiss-'.""}"
45fd7496-cd8b-462e-958a-d2c0a006cba6,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Subjonctif Présent,elles,Qu'elles,TRUE,finiss,ent,"{""fin"",""finir"",""fini""}","{""e"",""ont"",""ions""}",,,,,Simple tense; stem 'finiss-' + ending 'ent'.,"{""en"":""For 'elles', use the stem 'finiss-' and the ending 'ent'."",""zh"":""对于 'elles'，使用词根 'finiss-' 和词尾 'ent'。"",""ja"":""'elles'では、語幹'finiss-'と語尾'ent'を使います。"",""fr"":""Pour 'elles', utilisez le radical 'finiss-' et la terminaison 'ent'.""}"
9b7cbcc8-7123-45f2-aac1-9f24d8be6bf1,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Passé Composé,je,j',TRUE,fin,i,"{""finiss"",""finir"",""fina""}","{""is"",""it"",""ie""}",ai,,"{""suis"",""as"",""a""}",,Compound tense using 'avoir'; past participle 'fini' (invariant).,"{""en"":""Passé Composé uses 'avoir' (present) + past participle 'fini'. Use 'j'ai fini'."",""zh"":""复合过去时使用 'avoir'（现在时）+ 过去分词 'fini'。使用 'j'ai fini'。"",""ja"":""複合過去は'avoir'（現在形）+ 過去分詞'fini'を使います。'j'ai fini'となります。"",""fr"":""Le passé composé utilise 'avoir' (présent) + participe passé 'fini'. Utilisez 'j'ai fini'.""}"
ccca356b-47a4-4102-b19d-d668d4ad9b9f,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Passé Composé,tu,tu,TRUE,fin,i,"{""finiss"",""finir"",""fina""}","{""is"",""it"",""ie""}",as,,"{""es"",""ai"",""a""}",,Compound tense using 'avoir'; past participle 'fini' (invariant).,"{""en"":""For 'tu', use the auxiliary 'as' and the participle 'fini'."",""zh"":""对于 'tu'，使用助动词 'as' 和分词 'fini'。"",""ja"":""'tu'では、助動詞'as'と過去分詞'fini'を使います。"",""fr"":""Pour 'tu', utilisez l'auxiliaire 'as' et le participe 'fini'.""}"
e47e797d-001c-435a-9d15-0b3665753414,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Passé Composé,il,il,TRUE,fin,i,"{""finiss"",""finir"",""fina""}","{""is"",""it"",""ie""}",a,,"{""est"",""as"",""ai""}",,Compound tense using 'avoir'; past participle 'fini' (invariant).,"{""en"":""For 'il', the auxiliary is 'a'. The participle is 'fini'."",""zh"":""对于 'il'，助动词是 'a'。分词是 'fini'。"",""ja"":""'il'の助動詞は'a'です。過去分詞は'fini'です。"",""fr"":""Pour 'il', l'auxiliaire est 'a'. Le participe est 'fini'.""}"
97279fd5-8b11-4d95-93c7-ba2d5890de11,0dce75ce-fbc1-4767-a2ee-634fd7bc44d5,Passé Composé,elle,elle,TRUE,fin,i,"{""finiss"",""finir"",""fina""}","{""ie"",""is"",""it""}",a,,"{""est"",""as"",""ai""}",,Compound tense using 'avoir'; past participle 'fini' (invariant).,"{""en"":""For 'elle', use auxiliary 'a' + 'fini'. No agreement because 'avoir' is used."",""zh"":""对于 'elle'，使用助动词 'a' + 'fini'。不配合，因为使用的是 'avoir'。"",""ja"":""'elle'では、助動詞'a' + 'fini'を使います。'avoir'を使うため、性数一致はありません。"",""fr"":""Pour 'elle', utilisez l'auxiliaire 'a' + 'fini'. Pas d'accord car 'avoir' est utilisé.""}"
